Date,Franklin India Corporate Debt Fund - Direct - GROWTH,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,Sundaram Corporate Bond Fund Direct Plan - Growth,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,Invesco India Corporate Bond Fund - Direct Plan - Growth,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,HDFC Corporate Bond Fund - Growth Option - Direct Plan,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,Kotak Corporate Bond Fund- Direct Plan- Growth Option,BANDHAN Corporate Bond Fund - Direct Growth,PGIM India Corporate Bond Fund - Direct Plan - Growth,Axis Corporate Bond Fund - Direct Plan Growth,Union Corporate Bond Fund - Direct Plan - Growth Option,UTI Corporate Bond Fund - Direct Plan - Growth Option,DSP Corporate Bond Fund - Direct - Growth,SBI Corporate Bond Fund - Direct Plan - Growth,Mirae Asset Corporate Bond Fund Direct Growth Plan,Tata Corporate Bond Fund-Direct Plan-Growth,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,HSBC Corporate Bond Fund - Direct Growth,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH
2024-07-23,98.1486,57.7503,38.2549,105.8164,3132.3746,28.8377,30.6337,21.5893,3622.5146,18.2461,44.2018,16.5711,14.3747,15.4218,15.0173,14.6872,11.9855,11.6297,26.7733,71.6437,1112.9542
2024-07-24,98.1809,57.7739,38.2659,105.8506,3133.8816,28.847,30.6412,21.5959,3623.6524,18.2534,44.2115,16.5793,14.3774,15.427,15.0251,14.6923,11.9894,11.6337,26.7829,71.673,1113.3079
2024-07-25,98.2396,57.8217,38.3068,105.9417,3135.7476,28.8625,30.6626,21.6069,3626.3635,18.2668,44.2378,16.5902,14.3907,15.4378,15.0315,14.7008,12.0006,11.6422,26.7995,71.7557,1114.1791
2024-07-26,98.3242,57.8771,38.3444,106.0172,3138.3684,28.8825,30.6947,21.6162,3630.06,18.2804,44.2608,16.6045,14.4038,15.448,15.0413,14.7104,12.0076,11.6495,26.8214,71.8188,1115.0517
2024-07-29,98.4149,57.9453,38.3846,106.1291,3141.6405,28.9077,30.7281,21.6285,3633.9718,18.2967,44.3099,16.6231,14.4238,15.4638,15.0498,14.7277,12.0227,11.6591,26.8455,71.9063,1116.2495
2024-07-30,98.4219,57.9366,38.3773,106.1157,3140.9657,28.9095,30.729,21.6227,3633.0628,18.2908,44.3079,16.6206,14.4207,15.4612,15.0518,14.727,12.0205,11.6599,26.8466,71.9021,1116.0067
2024-07-31,98.4414,57.9272,38.3777,106.1151,3141.4101,28.9141,30.726,21.6261,3634.0207,18.2935,44.3154,16.6219,14.4192,15.464,15.0558,14.7281,12.0184,11.6615,26.8514,71.8698,1116.0805
2024-08-01,98.4782,57.947,38.3962,106.1568,3142.8292,28.9257,30.7387,21.633,3635.483,18.3027,44.3304,16.63,14.4265,15.4712,15.0606,14.7339,12.0243,11.6678,26.8634,71.9032,1116.5139
2024-08-02,98.5056,57.9819,38.4188,106.2206,3144.5061,28.937,30.7525,21.6454,3637.7587,18.3111,44.3518,16.6381,14.4324,15.4784,15.0659,14.7399,12.0292,11.6727,26.8737,71.9299,1117.2395
2024-08-05,98.6065,58.0715,38.4742,106.3774,3148.7132,28.9667,30.7916,21.6732,3643.2716,18.3366,44.4085,16.663,14.4499,15.5005,15.0795,14.7589,12.0466,11.6885,26.904,72.0043,1118.9007
2024-08-06,98.6099,58.0656,38.4611,106.3729,3148.7495,28.9648,30.7902,21.6733,3642.441,18.3341,44.4052,16.6611,14.4491,15.4978,15.0795,14.7576,12.0451,11.6878,26.905,72.0055,1118.8198
2024-08-07,98.6233,58.086,38.4792,106.4075,3149.8705,28.971,30.7968,21.6804,3643.8943,18.3414,44.4214,16.6668,14.4531,15.5033,15.0832,14.7623,12.0495,11.6914,26.9125,72.0377,1119.0462
2024-08-08,98.6241,58.0884,38.4874,106.4127,3149.7605,28.9744,30.8057,21.6823,3643.8453,18.3439,44.4211,16.6671,14.4554,15.5038,15.0842,14.7618,12.0508,11.6925,26.9105,72.0382,1119.1206
2024-08-09,98.6656,58.1107,38.491,106.4269,3150.3718,28.9784,30.8087,21.6844,3644.4811,18.3446,44.423,16.6707,14.4578,15.5061,15.0888,14.7672,12.0524,11.6943,26.9158,72.053,1119.1388
2024-08-12,98.7096,58.1334,38.5065,106.4772,3152.0626,28.9923,30.8256,21.6981,3646.3775,18.3553,44.4501,16.6749,14.4653,15.5143,15.0973,14.7739,12.0589,11.7004,26.9296,72.0766,1119.7879
2024-08-13,98.7324,58.1418,38.5082,106.5035,3152.4908,29.0005,30.8303,21.7018,3647.1033,18.3575,44.4533,16.6791,14.4658,15.517,15.1004,14.7782,12.0593,11.7031,26.9322,72.0852,1119.7754
2024-08-14,98.7538,58.1765,38.5321,106.5603,3154.136,29.0074,30.8394,21.7133,3649.1014,18.3684,44.4813,16.6876,14.4717,15.5254,15.1048,14.7837,12.0664,11.7089,26.9408,72.1041,1120.426
2024-08-16,98.7785,58.1832,38.5386,106.5813,3154.5871,29.0142,30.8468,21.7196,3649.6842,18.3716,44.4905,16.6916,14.4747,15.5275,15.1076,14.787,12.0682,11.7112,26.9448,72.1247,1120.5435
2024-08-19,98.8534,58.2181,38.5622,106.6531,3156.8579,29.0347,30.8686,21.7393,3652.4439,18.3841,44.5333,16.7032,14.4835,15.5368,15.1194,14.7973,12.0765,11.7211,26.961,72.158,1121.5091
2024-08-20,98.8873,58.2462,38.589,106.6931,3158.6755,29.0457,30.885,21.7607,3653.8397,18.39,44.5598,16.7091,14.4924,15.5478,15.1237,14.8025,12.0833,11.7262,26.9814,72.187,1122.2439
2024-08-21,98.9187,58.2726,38.6032,106.7311,3159.5451,29.054,30.8979,21.7615,3655.0549,18.3935,44.569,16.715,14.4979,15.552,15.1255,14.8071,12.0877,11.731,26.9866,72.2161,1122.3741
2024-08-22,98.9463,58.2812,38.6072,106.7612,3160.0558,29.0656,30.906,21.7647,3656.3079,18.4008,44.5826,16.7208,14.5004,15.5545,15.1295,14.8089,12.0902,11.7339,26.9957,72.2346,1122.6007
2024-08-23,98.9841,58.3003,38.6143,106.7894,3160.7982,29.0716,30.92,21.771,3656.9632,18.4029,44.5917,16.7263,14.505,15.556,15.1316,14.8128,12.0924,11.735,27.0067,72.2709,1122.809
2024-08-26,99.0321,58.3272,38.6436,106.8436,3163.1867,29.0885,30.9398,21.7819,3659.119,18.4174,44.6243,16.7366,14.5151,15.5651,15.1367,14.8202,12.1004,11.7421,27.021,72.3337,1123.3275
2024-08-27,99.0735,58.3398,38.6525,106.8443,3163.824,29.0913,30.9445,21.7852,3660.0668,18.4197,44.6405,16.7394,14.5199,15.5685,15.1488,14.8241,12.1033,11.7465,27.0387,72.3712,1123.944
2024-08-28,99.0978,58.3711,38.6718,106.8986,3165.229,29.1012,30.9577,21.7832,3661.0329,18.4232,44.6535,16.7445,14.5247,15.5735,15.1524,14.8291,12.1078,11.7488,27.054,72.4248,1124.3436
2024-08-29,99.1048,58.3754,38.6737,106.9235,3165.6537,29.1073,30.9591,21.7882,3661.2203,18.4245,44.652,16.7484,14.5231,15.5741,15.1523,14.833,12.1076,11.7496,27.0538,72.4056,1124.4153
2024-08-30,99.099,58.3784,38.6775,106.9304,3165.9528,29.1071,30.9637,21.7903,3661.3903,18.4259,44.6587,16.7502,14.5254,15.5753,15.1519,14.8346,12.1091,11.7503,27.0558,72.4262,1124.5337
2024-08-31,99.099,58.3784,38.6775,106.9304,3165.9528,29.1071,30.9637,21.7903,3661.3903,18.4294,44.6587,16.7535,14.5254,15.5753,15.1519,14.8375,12.1091,11.7503,27.0558,72.4262,1124.5337
2024-09-02,99.1492,58.401,38.6833,106.9626,3166.7475,29.1205,30.9739,21.799,3662.5128,18.4307,44.6668,16.7546,14.5293,15.5802,15.1618,14.8388,12.1122,11.7557,27.0705,72.4412,1124.6489
2024-09-03,99.1762,58.4282,38.6995,107.001,3167.8679,29.1273,30.9873,21.8125,3664.3666,18.4374,44.6858,16.7612,14.537,15.5859,15.1664,14.8434,12.1176,11.7607,27.0826,72.4686,1124.9998
2024-09-04,99.1968,58.4511,38.7184,107.0628,3169.1051,29.134,30.9937,21.8238,3665.6875,18.4489,44.7095,16.7684,14.5418,15.5944,15.1685,14.8495,12.1206,11.7643,27.0961,72.4796,1125.4137
2024-09-05,99.2067,58.4758,38.7352,107.093,3170.0297,29.1348,31.0027,21.8298,3666.1384,18.4532,44.7226,16.7691,14.5488,15.5995,15.1719,14.8529,12.1169,11.7688,27.106,72.5209,1125.9484
2024-09-06,99.2247,58.4735,38.7376,107.1064,3170.3661,29.1407,31.0096,21.834,3666.6534,18.456,44.7223,16.7719,14.5495,15.6012,15.1759,14.8559,12.118,11.7706,27.1161,72.539,1126.0522
2024-09-09,99.2796,58.5091,38.7569,107.1588,3172.3911,29.1555,31.0284,21.8457,3668.8663,18.4662,44.7479,16.7819,14.5573,15.6088,15.1837,14.8648,12.1264,11.7788,27.1296,72.5788,1126.6965
2024-09-10,99.2991,58.5205,38.7671,107.1847,3173.1089,29.1542,31.034,21.8484,3669.3081,18.4696,44.7562,16.7809,14.5593,15.6111,15.1859,14.8662,12.1215,11.7808,27.1341,72.5907,1127.1787
2024-09-11,99.3564,58.552,38.792,107.2673,3175.496,29.1647,31.0496,21.8612,3671.7195,18.4796,44.7852,16.7926,14.5651,15.6214,15.1899,14.8761,12.1305,11.7869,27.1461,72.6179,1127.7797
2024-09-12,99.3572,58.5827,38.8095,107.3139,3176.9528,29.1706,31.0597,21.8685,3673.2734,18.487,44.8051,16.8005,14.5712,15.6287,15.1911,14.8824,12.1368,11.7922,27.1512,72.6373,1128.3345
2024-09-13,99.4219,58.6435,38.8416,107.3996,3179.7232,29.1843,31.0865,21.8871,3676.3376,18.5021,44.8455,16.8135,14.5853,15.6404,15.1987,14.8958,12.1454,11.803,27.1784,72.7025,1129.3372
2024-09-16,99.5145,58.712,38.8865,107.5238,3184.0164,29.2091,31.1218,21.907,3680.6817,18.5254,44.9031,16.8338,14.5995,15.6589,15.2099,14.9151,12.1591,11.8175,27.2086,72.7637,1130.615
2024-09-17,99.5204,58.7125,38.8953,107.5069,3183.5415,29.2087,31.1282,21.9068,3680.5213,18.5229,44.9001,16.8322,14.6033,15.6577,15.2094,14.9137,12.1596,11.8163,27.2073,72.7741,1130.5879
2024-09-19,99.5986,58.7961,38.9429,107.647,3187.8826,29.2326,31.1622,21.9288,3684.9847,18.5425,44.9547,16.8515,14.6209,15.6766,15.2205,14.9311,12.1736,11.8307,27.2383,72.8751,1132.22
2024-09-20,99.628,58.8291,38.963,107.6769,3188.6966,29.24,31.1802,21.9398,3686.4095,18.5484,44.9715,16.8578,14.6296,15.6817,15.2266,14.936,12.181,11.8342,27.2541,72.9204,1132.658
2024-09-23,99.7111,58.8684,38.9983,107.7706,3190.5365,29.2598,31.2059,21.9563,3689.6524,18.5577,45.0011,16.8697,14.6397,15.6914,15.2359,14.9472,12.1855,11.8434,27.2738,72.9647,1133.3852
2024-09-24,99.7261,58.8855,39.0171,107.8027,3191.8848,29.2672,31.2148,21.9641,3690.7746,18.5654,45.0268,16.8763,14.646,15.6968,15.2409,14.9531,12.1891,11.8473,27.2938,72.9972,1134.1386
2024-09-25,99.7708,58.9299,39.0369,107.875,3193.9523,29.2813,31.2328,21.9766,3693.8789,18.577,45.0649,16.887,14.6511,15.7063,15.2483,14.9604,12.1905,11.8545,27.3041,72.9872,1134.4124
2024-09-26,99.8242,58.9755,39.0757,107.9825,3197.0064,29.293,31.2566,21.9994,3697.1622,18.5943,45.1025,16.9006,14.6655,15.7178,15.2552,14.9762,12.2017,11.8653,27.3332,73.0593,1135.5776
2024-09-27,99.8189,58.9393,39.0565,107.9439,3195.3538,29.2894,31.2508,21.992,3695.2805,18.5872,45.0705,16.8928,14.6606,15.7093,15.2561,14.9698,12.1945,11.8591,27.3323,73.071,1134.7725
2024-09-30,99.8872,58.9925,39.0779,108.001,3198.1456,29.3146,31.27,22.0095,3697.8826,18.5977,45.1086,16.9062,14.675,15.7227,15.2685,14.979,12.2055,11.867,27.3518,73.1009,1135.8596
2024-10-01,99.9502,59.0328,39.1096,108.0978,3200.8133,29.3296,31.2906,22.014,3700.919,18.6126,45.1473,16.9203,14.6835,15.7328,15.2743,14.9924,12.2157,11.8774,27.3596,73.1312,1136.3273
2024-10-03,99.991,59.0109,39.095,108.0514,3199.441,29.3354,31.2893,22.0124,3699.7062,18.6059,45.1343,16.9158,14.6784,15.7292,15.2791,14.9866,12.2108,11.875,27.3575,73.1418,1135.9136
2024-10-04,99.9959,58.9645,39.0474,107.9446,3195.1226,29.3287,31.2693,21.9969,3696.7821,18.5907,45.0911,16.8989,14.6675,15.715,15.2784,14.9718,12.198,11.8653,27.3382,73.1194,1134.818
2024-10-07,100.0372,58.9717,39.045,107.9768,3194.8719,29.3408,31.2719,21.9988,3697.5211,18.5921,45.0907,16.8996,14.6649,15.7136,15.2804,14.9761,12.1973,11.8654,27.3398,73.097,1134.8928
2024-10-08,100.0482,59.02,39.0833,108.0495,3198.1684,29.3539,31.2932,22.0148,3699.698,18.6119,45.1195,16.9136,14.679,15.7279,15.2854,14.9862,12.2067,11.8757,27.362,73.1479,1136.0278
2024-10-09,100.1593,59.1032,39.1438,108.2184,3203.4634,29.3837,31.3355,22.0406,3704.979,18.6343,45.1947,16.9381,14.6991,15.7514,15.3035,15.0096,12.2279,11.8926,27.4008,73.2333,1137.6924
2024-10-10,100.2256,59.1361,39.154,108.2361,3203.9581,29.3949,31.3524,22.045,3705.9678,18.6342,45.1942,16.9402,14.7029,15.7546,15.3052,15.0141,12.2373,11.8949,27.4091,73.2656,1138.789
2024-10-11,100.2543,59.1353,39.1659,108.244,3204.5601,29.4127,31.3639,22.0511,3707.2338,18.645,45.201,16.9445,14.7053,15.7612,15.32,15.0142,12.2422,11.8983,27.411,73.3322,1137.8831
2024-10-14,100.3371,59.2009,39.2049,108.3361,3207.9176,29.4362,31.3924,22.0685,3710.7949,18.6572,45.2488,16.9624,14.7221,15.7751,15.333,15.0303,12.2546,11.9081,27.4355,73.4286,1139.1152
2024-10-15,100.3657,59.2391,39.2153,108.3834,3209.4293,29.4448,31.4061,22.0759,3712.462,18.6659,45.2699,16.9695,14.7276,15.7802,15.3375,15.0392,12.2586,11.9138,27.4465,73.4312,1139.556
2024-10-16,100.3072,59.2347,39.2118,108.3849,3209.0448,29.4429,31.4042,22.0765,3711.7082,18.6665,45.2561,16.968,14.7244,15.7803,15.3372,15.0372,12.2487,11.9137,27.45,73.4366,1139.5749
2024-10-17,100.3664,59.2382,39.211,108.3905,3208.3153,29.445,31.4007,22.0789,3711.8463,18.6691,45.2493,16.9656,14.7232,15.7811,15.3403,15.0356,12.2428,11.9125,27.4509,73.3886,1139.3954
2024-10-18,100.3365,59.2136,39.1889,108.342,3206.7674,29.4424,31.3935,22.0675,3710.1,18.6607,45.2306,16.958,14.7168,15.7749,15.3395,15.0281,12.2379,11.9082,27.4404,73.3943,1138.6568
2024-10-21,100.3785,59.2097,39.1883,108.3388,3206.6325,29.4481,31.3935,22.0753,3710.1196,18.6603,45.2373,16.9576,14.7175,15.7707,15.3408,15.0285,12.2342,11.9097,27.4418,73.389,1138.5081
2024-10-22,100.3834,59.2015,39.1704,108.3039,3206.0604,29.4463,31.3933,22.0764,3708.8136,18.6577,45.2281,16.9517,14.7148,15.7656,15.3359,15.0242,12.2318,11.9067,27.4406,73.3534,1138.859
2024-10-23,100.4407,59.2277,39.1942,108.3694,3207.9088,29.4657,31.4117,22.0874,3711.3232,18.6705,45.2578,16.966,14.7226,15.7766,15.3451,15.0336,12.2488,11.9131,27.4565,73.3816,1139.4519
2024-10-24,100.4796,59.2552,39.2029,108.4056,3209.2598,29.4733,31.4199,22.0909,3712.6243,18.6751,45.2706,16.9723,14.7284,15.781,15.3485,15.0399,12.2537,11.9182,27.4631,73.4214,1140.0747
2024-10-25,100.4835,59.2503,39.2009,108.4041,3209.2904,29.4763,31.4203,22.0899,3712.6602,18.6726,45.2765,16.9742,14.729,15.7806,15.3538,15.0401,12.2546,11.9187,27.4646,73.4472,1140.0046
2024-10-28,100.5321,59.2415,39.1888,108.4015,3208.8386,29.4832,31.4176,22.089,3713.0422,18.6715,45.2739,16.9758,14.7283,15.7806,15.3604,15.0406,12.2526,11.9196,27.4681,73.4168,1139.9199
2024-10-29,100.5435,59.2628,39.2091,108.4639,3210.2093,29.4932,31.4292,22.099,3714.2949,18.6852,45.3018,16.9794,14.73,15.7874,15.3644,15.0449,12.2559,11.9251,27.4765,73.4302,1140.4346
2024-10-30,100.5698,59.2926,39.2427,108.5286,3212.1399,29.5037,31.4483,22.1138,3716.2719,18.6956,45.328,16.9867,14.7399,15.7958,15.3645,15.0523,12.264,11.9306,27.4888,73.471,1140.6897
2024-10-31,100.5787,59.2943,39.2427,108.54,3211.9545,29.5079,31.4513,22.1131,3716.6123,18.6943,45.3289,16.987,14.74,15.7945,15.365,15.0533,12.2635,11.9298,27.4855,73.4819,1140.9911
2024-11-04,100.6425,59.3349,39.2702,108.6213,3213.952,29.5326,31.4711,22.1304,3719.4625,18.7071,45.3586,16.9976,14.7478,15.8057,15.3754,15.0652,12.2722,11.9395,27.504,73.5094,1141.6278
2024-11-05,100.6977,59.359,39.2796,108.6419,3214.5626,29.539,31.4794,22.1332,3720.0875,18.7094,45.368,17.0022,14.7505,15.8079,15.3725,15.0713,12.2728,11.9383,27.5032,73.5155,1141.5615
2024-11-06,100.7182,59.3658,39.2805,108.6438,3214.9775,29.5431,31.4818,22.1367,3720.0997,18.7113,45.3671,17.0039,14.7524,15.8107,15.3754,15.0736,12.2751,11.9397,27.5113,73.5269,1141.8814
2024-11-07,100.7492,59.3835,39.2922,108.6753,3215.9944,29.5529,31.4897,22.1373,3721.1615,18.7174,45.381,17.0084,14.7564,15.8161,15.3806,15.0775,12.277,11.9436,27.5166,73.5388,1142.3857
2024-11-08,100.7252,59.423,39.3203,108.7505,3218.0271,29.5688,31.5095,22.1499,3723.8023,18.7284,45.4051,17.0214,14.7666,15.8288,15.3916,15.0893,12.2858,11.9527,27.5349,73.5899,1140.3375
2024-11-11,100.8828,59.4569,39.3445,108.803,3219.7569,29.5837,31.5299,22.1643,3725.7965,18.7375,45.4312,17.0302,14.7752,15.8362,15.4007,15.0973,12.2924,11.9595,27.5494,73.6445,1143.1528
2024-11-12,100.9338,59.4538,39.3388,108.8067,3219.5843,29.5909,31.5302,22.1673,3725.9513,18.7355,45.4327,17.0298,14.7741,15.8344,15.4028,15.0975,12.2925,11.9611,27.5495,73.6351,1143.4049
2024-11-13,100.95,59.4475,39.3282,108.8034,3218.9357,29.5936,31.5292,22.1625,3725.808,18.7329,45.4257,17.0285,14.7719,15.8317,15.4032,15.0971,12.2908,11.9573,27.5515,73.6226,1143.2861
2024-11-14,100.9629,59.4269,39.3123,108.7608,3217.3683,29.5929,31.5198,22.1506,3724.935,18.7267,45.4124,17.0245,14.7672,15.8267,15.4042,15.0937,12.285,11.9531,27.5408,73.6297,1142.9525
2024-11-18,100.9756,59.4744,39.3475,108.8579,3220.3195,29.6214,31.545,22.1701,3728.0476,18.7439,45.4499,17.0382,14.7804,15.8404,15.4157,15.1062,12.2954,11.9634,27.5628,73.689,1142.7871
2024-11-19,101.065,59.4996,39.3707,108.8884,3222.11,29.6296,31.5587,22.1752,3729.4875,18.7538,45.4717,17.0469,14.7892,15.848,15.4191,15.1125,12.3013,11.9698,27.5731,73.7292,1144.5501
2024-11-21,101.03,59.5076,39.3704,108.8894,3222.0701,29.6326,31.5615,22.1722,3729.7602,18.7535,45.4753,17.0483,14.7927,15.8487,15.4224,15.1147,12.303,11.97,27.5769,73.7446,1143.6
2024-11-22,101.1092,59.4913,39.3575,108.8582,3220.9292,29.629,31.5468,22.1708,3729.064,18.748,45.4682,17.045,14.7863,15.8452,15.4245,15.1102,12.3008,11.9679,27.5599,73.7191,1144.9882
2024-11-25,101.1511,59.5466,39.3928,108.9822,3223.9807,29.652,31.5699,22.1916,3732.3765,18.7673,45.5061,17.0609,14.7965,15.8609,15.433,15.1233,12.311,11.978,27.5851,73.7585,1145.175
2024-11-26,101.1549,59.555,39.3877,108.9835,3224.0681,29.6536,31.5739,22.1858,3732.2498,18.7685,45.5136,17.0622,14.7971,15.862,15.4335,15.1232,12.314,11.9782,27.5815,73.7898,1144.8594
